,region_center_ap,region_id,survival_days,sex,paxinos_flatmap_x,id,display_name,title,section,case_id,section_y,section_x,status,a,region_name,memo,hemisphere,injection_id,flatmap_y,flatmap_x,dob,h,region,l,case_memo,paxinos_flatmap_y,action,perfusion_date,injection_date,tracer
122,-6.5,2689,10.0,M,,186,CJ75,cj75x-fr-r34b,r34b,CJ75X,8.335103,23.307786,Active,6.5,"Auditory cortex, primary area",FR injection restricted to primary auditory area (A1).,L,CJ75-FR,4.25718832015991,-4.80259656906128,2006-01-23,11.0,AuA1,10.6,Case with 2 good injections (FR and DY). There was ischemic damage to the dorsal surface. ,,https://www.marmosetbrain.org/goto/CJ75X/r34b/23.307786/8.335103/3,2007-06-15,2007-06-05,FR
123,-6.5,2732,20.0,M,,153,CJ77,cj77-dy-c39b,c39b,CJ77,4.280846,18.973981,Active,5.5,Parietal area PF (cortex),"The small DY injection was concentrated in the supra granular layers of cytoarchitectural area PF (with likely minor involvement of PFG). In comparison with other injections in posterior parietal cortex, this one labeled a larger proportion of neurones in somatosensory and motor areas.",R,CJ77-DY,-2.5040717124939,-4.32638311386108,2006-03-26,15.1,PF,6.7,This animal had 4 tracer injections in posterior parietal cortex but the FE injection was ineffective.,,https://www.marmosetbrain.org/goto/CJ77/c39b/18.973981/4.280846/3,2007-09-03,2007-08-14,DY
124,-6.0,2692,14.0,M,,122,CJ64,cj64-fr-c23a,c23a,CJ64,8.255879,11.970563,Active,5.6,"Auditory cortex, caudomedial area","FR was a small injection in the caudal auditory belt (area CM). Resulted primarily in label in other auditory areas. Scattered label in frontal cortex (centered in area 8aV), caudal insular areas, and the S2 complex.",R,CJ64-FR,2.78701829910278,-4.40048551559448,2003-11-07,11.4,AuCM,9.68,This case received 4 injections in the caudal temporal lobe. The DY injection (visible in section r15a) was not processed due to some loss of label near the junction of rostral and caudal blocks.,,https://www.marmosetbrain.org/goto/CJ64/c23a/11.970563/8.255879/3,2005-04-14,2005-03-31,FR
125,-6.0,2692,17.0,M,-3.9400000000000013,372,CJ181NM,cj181nm-ctbgr-c21c,c21c,CJ181NM,7.024004,9.430945,Hidden,5.046,"Auditory cortex, caudomedial area","The CTB-green injection was centred in the caudomedial auditory area (CM), but seems to have crossed into the rostral part of area MST (according to Paxinos et al. 2012). A more recent reanalysis (Majka et al. 2019; Brain Struct Funct 224:111-131.) indicates that this part of ""MST"" is likely to correspond to the caudal part of the superior temporal polysensory area (TPOC) of the macaque. ",R,CJ181NM-CTBgr,0.264542412401449,-2.2299082101507,2014-09-26,12.427,AuCM,8.697,"This animal had 2 sets of injections, in the prefrontal cortex and temporal lobe.",2.719999999999999,https://www.marmosetbrain.org/goto/CJ181NM/c21c/9.430945/7.024004/3,2016-12-15,2016-11-28,CTBgr
126,-6.0,2692,,M,-4.48,329,CJ209,cj209-ctbgr-c41b,c41b,CJ209,7.455949,18.897775,Hidden,4.984,"Auditory cortex, caudomedial area","The CTB-green injection was centred in the caudomedial auditory area (CM). However it resulted in an extensive pattern of label across the infragranular layers of the cortex, which suggests that the tracer deposit included the white matter and, possibly, the subjacent caudate nucleus. Connections in this case needs to be interpreted carefully.",L,CJ209-CTBgr,-0.170076354651116,-2.66434580526051,2015-10-16,12.17,AuCM,7.911,This animal had 4 effective injections. The CTB green injection invaded the white matter and possibly one of the small islands near the caudal end of the caudate nucleus.,2.3599999999999994,https://www.marmosetbrain.org/goto/CJ209/c41b/18.897775/7.455949/3,2020-10-27,2020-10-13,CTBgr
127,-6.0,2692,17.0,M,,136,CJ181,cj181-ctbgr-c21c,c21c,CJ181,7.024004,9.430945,Active,4.8,"Auditory cortex, caudomedial area","The CTB-green injection was centred in the caudomedial auditory area (CM), but seems to have crossed into the rostral part of visual area MST. This region may correspond to the caudal part of the superior temporal polysensry area (TPOC) according to Majka et al. 2019 (Brain Struct Funct 224: 111-131).",R,CJ181-CTBgr,2.50083327293396,-3.48488545417786,2014-09-26,11.4,AuCM,9.6,"This animal had 2 sets of injections, in the prefrontal cortex and temporal lobe.",,https://www.marmosetbrain.org/goto/CJ181/c21c/9.430945/7.024004/3,2016-12-15,2016-11-28,CTBgr
128,-5.5,2694,14.0,M,,124,CJ64,cj64-fe-c29a,c29a,CJ64,10.118031,13.168666,Active,7.1,"Auditory cortex, middle lateral area","FE was a small injection in the auditory cortex (lateral belt, centered in area ML). Resulted primarily in local label in auditory and caudal insular areas.",R,CJ64-FE,5.50939035415649,-4.92777347564697,2003-11-07,8.9,AuML,10.55,This case received 4 injections in the caudal temporal lobe. The DY injection (visible in section r15a) was not processed due to some loss of label near the junction of rostral and caudal blocks.,,https://www.marmosetbrain.org/goto/CJ64/c29a/13.168666/10.118031/3,2005-04-14,2005-03-31,FE
129,-5.5,2694,22.0,M,,171,CJ802,cj802-ctbgr-r17d,r17d,CJ802,9.751909,11.873267,Active,6.0,"Auditory cortex, middle lateral area","the CTB-green injection was placed in lateral auditory cortex, involving parts of belt (primarily area ML) and caudal parabelt areas.",R,CJ802-CTBgr,4.35442876815796,-4.20501327514648,2013-09-09,10.6,AuML,10.6,"This animal had 4 effective injections. There was some loss of ventral temporal lobe tissue due to an accident during histological processing, which is apparent between sections r11b and r21b. However, analysis of the detached segment of cortex showed few if any labeled neurones are likely to have been missed in the analysis of connections.",,https://www.marmosetbrain.org/goto/CJ802/r17d/11.873267/9.751909/3,2017-05-24,2017-05-02,CTBgr
130,-5.5,2694,11.0,M,,129,CJ180,cj180-ctbgr-r17d,r17d,CJ180,9.285306,9.202725,Active,5.8,"Auditory cortex, middle lateral area","Injection of CTB-green was centred in the ventral auditory cortex, probably including parts of various areas (CL, ML, and caudal parabelt)",R,CJ180-CTBgr,4.40203809738159,-4.18410730361938,2014-01-29,9.8,AuML,10.75,This animal had 4 tracer injections in the temporal lobe.,,https://www.marmosetbrain.org/goto/CJ180/r17d/9.202725/9.285306/3,2016-10-28,2016-10-17,CTBgr
131,-5.0,2711,16.0,M,,160,CJ182,cj182-ctbr-r18d,r18d,CJ182,13.325759,13.725054,Active,5.3,Parietal areas PGa and IPa (fundus of superior temporal ventral area),The CTB-red injection was restricted to cytoarchitectural fields IPa/PGa (also known as FSTv).,R,CJ182-CTBr,6.65132188796997,-3.24162626266479,2014-03-15,7.15,PGa/IPa(FSTv),10.6,This animal had 3 effective injections in the rostral visual cortex and superior temporal region.,,https://www.marmosetbrain.org/goto/CJ182/r18d/13.725054/13.325759/3,2017-05-31,2017-05-15,CTBr
132,-4.5,2733,,F,-3.9,240,CJ204R,cj204r-dy-c19d,c19d,CJ204R,3.937594,8.282523,Hidden,5.2,Parietal area PFG (cortex),"The DY injection was located primarily in the rostral part of area PFG, but likely crossed into the supra granular layers of area PF. The pattern of label was in some respects very similar to that revealed by injections in area AIP in other animals, which may suggest that this area extends more rostrally than presently recognised, forming a strip that separates PFG and PF from PE at rostral levels.",L,CJ204R-DY,-3.62337360275931,-2.81471495399213,,15.3,PFG,6.5,,-2.6,https://www.marmosetbrain.org/goto/CJ204R/c19d/8.282523/3.937594/3,,,DY
133,-4.5,2733,10.0,M,,84,CJ76,cj76-fe-c39b,c39b,CJ76,6.87727,14.423634,Active,5.0,Parietal area PFG (cortex),"FE injection was small, and restricted to cytoarchitectural area PFG. Involvement of the infragranular layers was incomplete.",L,CJ76-FE,-1.42872059345245,-3.64494729042053,2006-01-23,14.52,PFG,7.2,This case had 4 injections in the posterior parietal cortex. Only 1 section in 800 µm is used as the basis of the analysis shown here as the alternate series could not be plotted consistently due to histology artefacts in the fluorescence series.,,https://www.marmosetbrain.org/goto/CJ76/c39b/14.423634/6.87727/3,2007-08-17,2007-07-08,FE
134,-4.5,2733,10.0,M,,86,CJ76,cj76-dy-c36b,c36b,CJ76,6.509968,12.36322,Active,3.5,Parietal area PFG (cortex),DY injection was a large deposit (crystal) inserted in area PFG. The edges of the injection most likely invaded the anterior intraparietal area (AIP).,L,CJ76-DY,-2.06588625907898,-2.71333837509155,2006-01-23,15.12,PFG,6.5,This case had 4 injections in the posterior parietal cortex. Only 1 section in 800 µm is used as the basis of the analysis shown here as the alternate series could not be plotted consistently due to histology artefacts in the fluorescence series.,,https://www.marmosetbrain.org/goto/CJ76/c36b/12.36322/6.509968/3,2007-08-17,2007-07-08,DY
135,-4.5,2733,14.0,M,,216,CJ205,cj205-ctbgr-c38a,c38a,CJ205,5.719788,19.85875,Hidden,3.5,Parietal area PFG (cortex),"The CTB-green injection straddled the border between posterior parietal areas PFG and PG. the pattern of label was extensive, and seems to combine features observed in injections in both of these areas.
",L,CJ205-CTBgr,-1.33380150794983,-2.65485644340515,2016-10-25,14.4,PFG,6.9,This animal had 4 effective injections.,,https://www.marmosetbrain.org/goto/CJ205/c38a/19.85875/5.719788/3,2020-06-15,2020-06-01,CTBgr
136,-4.0,2730,18.0,M,,115,CJ173,cj173-ctbr-r19d,r19d,CJ173,3.757989,4.137686,Active,5.4,Parietal area PE,The CTB red injection was near the rostral border of parietal area PE. Histology indicates that there was likely invasion of somatosensory area 1/2.,R,CJ173-CTBr,-6.84483051300049,-3.78314447402954,2014-05-31,17.2,PE,2.6,"This animal had 4 effective injections in areas involved in somatic sensation and motor control. The histological sections presented are stained for cytochrome oxidase. 
There was loss of tissue in the ventral temporal cortex due to an accident during sectioning. The sections illustrated show ""padding"" of this part of the brain (digital manipulation), which was necessary to enable registration to template. Users are advised to ignore the histology in this part of the brain. ",,https://www.marmosetbrain.org/goto/CJ173/r19d/4.137686/3.757989/3,2016-06-17,2016-05-30,CTBr
137,-4.0,2749,16.0,M,-3.198871002197265,210,CJ183,cj183-fb-c19c,c19c,CJ183,7.394716,10.044754,Hidden,4.62,Medial superior temporal area of cortex,"The FB injection was confined to the boundaries of area MST, defined according to the Paxinos et al. (2012) stereotaxic atlas. Correspondingly, there was label in the representation of the far periphery of the visual field in most visual areas, in a agreement with Palmer and Rosa (Eur J Neurosci 24(8):2389-2405, 2006). However, note that this injection also led to label in many auditory cortex areas. This may reflect the need to subdivide MST into two areas, with the most rostral subdivision corresponding to polysensory area TPOc of the macaque (for discussion see Majka et al. Brain Struct Funct 224(1):111-131, 2019).",L,CJ183-FB,1.13546684116491,-1.75059068550528,2014-08-16,11.65,MST,9.234,"This case had 4 effective injections.
",2.863566589355468,https://www.marmosetbrain.org/goto/CJ183/c19c/10.044754/7.394716/3,2017-06-29,2017-06-13,FB
138,-4.0,2730,,F,-3.007371520996095,291,CJ189NM,cj189nm-fb-c19d,c19d,CJ189NM,4.1843,5.46624,Hidden,4.364,Parietal area PE,"Fast Blue was injected in the most lateral part of posterior parietal area PE, with possible involvement of the anterior intraparietal area (AIP). 
",L,CJ189NM-FB,-5.47877240439705,-1.84683688079757,2015-02-15,15.559,PE,4.546,This animal had 4 effective injections.,-4.25767162322998,https://www.marmosetbrain.org/goto/CJ189NM/c19d/5.46624/4.1843/3,2017-10-11,2017-06-23,FB
139,-4.0,2749,14.0,F,,222,CJ192,cj192-dy-c20a,c20a,CJ192,8.135081,11.037168,Hidden,4.3,Medial superior temporal area of cortex,"DY was injected in the medial superior temporal area of Paxinos et al. (2012). Involvement of adjacent areas was minimal. Note however that according to Majka et al. (Brain Struct Funct 224:111-131, 2019) this cytoarchitectural area is likely to include 2 functional fields: MST proper and the caudal subdivision of poly sensory area TPO (TPOc). The complex pattern of label, involving both the far peripheral representations of visual areas (e.g. V1-V4, MT, DM) and polysensory and auditory areas is compatible with this hypothesis.",L,CJ192-DY,3.01803588867187,-3.07829809188843,2015-04-25,11.0,MST,10.0,"This animal had 4 tracer injections, of which 3 (DY, FB and CTB-red) were restricted to cortex, and 1 (CTB-green) included white matter. The same animal was also used to obtain electrophysiological recordings in a non-recovery experiment following the survival time required by the tracers; electrode tracks are visible in several sections. 
Some damage to the frontal lobe tissue occurred during extraction of the brain from the skull post-perfusion; this is evident between sections r4a-r5d (areas 12/ 47 and 8aV), and r5d-r8b (area 8b). This may have affected cell counts in these areas. ",,https://www.marmosetbrain.org/goto/CJ192/c20a/11.037168/8.135081/3,2017-11-21,2017-11-07,DY
140,-4.0,2730,13.0,F,,199,CJ189,cj189-fb-c19d,c19d,CJ189,4.184302,5.466224,Hidden,4.0,Parietal area PE,"Fast Blue was injected in the most lateral part of posterior parietal area PE, with possible involvement of the anterior intraparietal area (AIP). 
",L,CJ189-FB,-4.23695182800293,-2.91659545898437,2015-02-15,15.8,PE,4.45,This animal had 4 effective injections.,,https://www.marmosetbrain.org/goto/CJ189/c19d/5.466224/4.184302/3,2017-10-11,2017-06-23,FB
141,-4.0,2749,,F,-2.1400000000000006,257,W6HL,w6hl-dy-c35a,c35a,W6HL,10.259331,20.679434,Hidden,3.959,Medial superior temporal area of cortex,"The DY injection was contained in the lateral part of the dial superior temporal (MST) area, leading to  a pattern of label that includes representations of the far periphery of the visual field across all visual areas.",L,W6HL-DY,1.5377147168693,-1.09141858608083,2017-07-04,11.461,MST,9.988,"This animal had a large V1 lesion in the injected hemisphere, created at the age of 6 weeks postnatal. The lesion encompassed the central and near-peripheral representations but spared the far periphery in the calcarine sulcus. It received 4 tracer injections in the left (V1 lesion) hemisphere after 20 months from the lesion creation. Images of sections are flipped left-right to facilitate comparison with other cases. 
Other results from this case have been published (Atapour et al. 2021 Brain Struct Funct 226:2763-2775; 2022 Proc Natl Acad Sci U S A. 119(4):e2117137119).",2.900000000000002,https://www.marmosetbrain.org/goto/W6HL/c35a/20.679434/10.259331/3,2019-04-18,2019-04-03,DY
142,-4.0,2730,,M,-2.2776415252685567,228,CJ200,cj200r-dy-c19d,c19d,CJ200R,3.486024,3.532611,Hidden,3.565,Parietal area PE,"The DY injection was restricted to posterior parietal area PE, approximately in the centre of this area.",L,CJ200-DY,-7.68568074159874,-1.05113424161541,2015-08-29,16.8,PE,2.73,"This animal had 4 tracer injections, but only 3 were restricted to cortex. ",-6.338805580139159,https://www.marmosetbrain.org/goto/CJ200R/c19d/3.532611/3.486024/3,2019-04-18,2019-03-26,DY
143,-4.0,2730,,M,-2.080000000000002,326,CJ209,cj209-ctbr-c37a,c37a,CJ209,3.280936,14.763164,Hidden,3.31,Parietal area PE,"The CTB-red injection was well centred in parietal area PE, with minimal to no invasion of the white matter. All cortical layers were included.",L,CJ209-CTBr,-7.45278589889465,-0.765555487081498,2015-10-16,17.018,PE,3.057,This animal had 4 effective injections. The CTB green injection invaded the white matter and possibly one of the small islands near the caudal end of the caudate nucleus.,-5.979999999999999,https://www.marmosetbrain.org/goto/CJ209/c37a/14.763164/3.280936/3,2020-10-27,2020-10-13,CTBr
144,-4.0,2730,16.0,M,-1.6798788452148443,209,CJ183,cj183-ctbr-c18b,c18b,CJ183,3.141497,5.316216,Hidden,2.804,Parietal area PE,"The CTB-red injection was also located in the posterior parietal cortex, this time in the caudal most part of cytoarchitectural area PE. This region of the marmoset cortex is admittedly still not mapped in detail, so homologies with the macaque are at the moment tentative, and this information may evolve, including in light of the present connectional results.
",L,CJ183-CTBr,-6.24946639050416,-0.27820295374952,2014-08-16,16.596,PE,4.225,"This case had 4 effective injections.
",-5.2666788864135725,https://www.marmosetbrain.org/goto/CJ183/c18b/5.316216/3.141497/3,2017-06-29,2017-06-13,CTBr
